transaction_id,date,customer_id,segment,branch,product,transaction_type,category,amount,status
TXN002286,2024-03-16,CUS0108,SME,Ipoh,Credit Card,Payment,E-wallet Top Up,13900.43,Completed
TXN002287,2024-11-15,CUS0117,SME,Kuala Lumpur,Personal Loan,Loan Repayment,Car Loan,21988.72,Completed
TXN002288,2024-05-27,CUS0074,Retail,Kuala Lumpur,Savings Account,Transfer,DuitNow Transfer,388.78,Completed
TXN002289,2024-01-21,CUS0070,Retail,Ipoh,Current Account,Deposit,Cash Deposit,426.66,Completed
TXN002290,2024-01-28,CUS0021,SME,Penang,Credit Card,Loan Repayment,Home Loan,5927.11,Completed
TXN002291,2024-12-04,CUS0018,Wealth Management,Petaling Jaya,Savings Account,Payment,Merchant Payment,29775.03,Completed
TXN002292,2024-05-25,CUS0012,Retail,Penang,Personal Loan,Withdrawal,Cash Withdrawal,142.84,Completed
TXN002293,2024-02-14,CUS0154,Retail,Ipoh,Fixed Deposit,Loan Repayment,Home Loan,1658.27,Completed
TXN002294,2024-10-26,CUS0057,Retail,Johor Bahru,Savings Account,Withdrawal,Cash Withdrawal,24446.73,Completed
TXN002295,2024-06-30,CUS0193,Wealth Management,Petaling Jaya,Current Account,Deposit,Cash Deposit,5702.46,Completed
TXN002296,2024-07-23,CUS0095,Wealth Management,Ipoh,Savings Account,Payment,Merchant Payment,17267.76,Completed
TXN002297,2024-06-08,CUS0046,Wealth Management,Penang,Current Account,Transfer,Interbank Transfer,2787.15,Completed
TXN002298,2024-03-12,CUS0047,SME,Johor Bahru,Current Account,Transfer,Interbank Transfer,7458.76,Completed
TXN002299,2024-04-12,CUS0060,SME,Ipoh,Fixed Deposit,Payment,E-wallet Top Up,2916.08,Completed
TXN002300,2024-11-17,CUS0125,Retail,Penang,Credit Card,Transfer,Interbank Transfer,1041.5,Completed
TXN002301,2024-02-19,CUS0153,SME,Kuala Lumpur,Current Account,Payment,Merchant Payment,4959.86,Completed
TXN002302,2024-12-16,CUS0158,Wealth Management,Penang,Fixed Deposit,Transfer,Interbank Transfer,1379.09,Completed
TXN002303,2024-08-03,CUS0083,Retail,Johor Bahru,Credit Card,Payment,Merchant Payment,439.95,Completed
TXN002304,2024-08-03,CUS0010,Retail,Petaling Jaya,Savings Account,Loan Repayment,Home Loan,42.4,Completed
TXN002305,2024-05-04,CUS0063,Wealth Management,Penang,Personal Loan,Loan Repayment,Car Loan,12150.45,Completed
TXN002306,2024-01-28,CUS0028,Wealth Management,Ipoh,Credit Card,Withdrawal,Cash Withdrawal,253.83,Completed
TXN002307,2024-09-22,CUS0004,Wealth Management,Ipoh,Credit Card,Deposit,Cash Deposit,6551.9,Completed
TXN002308,2024-05-18,CUS0129,SME,Ipoh,Savings Account,Deposit,Salary Credit,6162.9,Completed
TXN002309,2024-10-16,CUS0067,Wealth Management,Petaling Jaya,Credit Card,Deposit,Cash Deposit,1634.7,Completed
TXN002310,2024-10-26,CUS0078,Retail,Johor Bahru,Personal Loan,Deposit,Salary Credit,301.41,Completed
TXN002311,2024-04-14,CUS0181,Retail,Johor Bahru,Personal Loan,Deposit,Online Transfer In,4796.09,Completed
TXN002312,2024-04-24,CUS0089,SME,Penang,Current Account,Payment,Bill Payment,496.41,Completed
TXN002313,2024-01-04,CUS0144,SME,Penang,Credit Card,Transfer,Interbank Transfer,1470.82,Completed
TXN002314,2024-02-04,CUS0167,Wealth Management,Petaling Jaya,Savings Account,Withdrawal,ATM Withdrawal,14365.01,Completed
TXN002315,2024-02-19,CUS0007,Retail,Ipoh,Current Account,Deposit,Online Transfer In,251.55,Completed
TXN002316,2024-09-15,CUS0163,SME,Ipoh,Credit Card,Payment,Bill Payment,848.44,Completed
TXN002317,2024-07-26,CUS0119,SME,Penang,Credit Card,Deposit,Cash Deposit,5542.33,Failed
TXN002318,2024-11-09,CUS0120,Wealth Management,Penang,Credit Card,Withdrawal,Cash Withdrawal,28590.37,Completed
TXN002319,2024-08-09,CUS0038,Wealth Management,Johor Bahru,Current Account,Loan Repayment,Home Loan,3096.27,Completed
TXN002320,2024-12-02,CUS0060,SME,Ipoh,Current Account,Withdrawal,ATM Withdrawal,5583.51,Completed
TXN002321,2024-08-31,CUS0124,Retail,Kuala Lumpur,Credit Card,Loan Repayment,Home Loan,1897.86,Completed
TXN002322,2024-09-09,CUS0186,SME,Petaling Jaya,Fixed Deposit,Deposit,Online Transfer In,816.89,Completed
TXN002323,2024-12-23,CUS0142,SME,Petaling Jaya,Savings Account,Payment,Merchant Payment,3261.31,Completed
TXN002324,2024-01-15,CUS0179,Wealth Management,Ipoh,Fixed Deposit,Payment,Bill Payment,51516.92,Completed
TXN002325,2024-01-06,CUS0040,SME,Kuala Lumpur,Personal Loan,Loan Repayment,Car Loan,746.92,Completed
TXN002326,2024-01-22,CUS0175,Wealth Management,Johor Bahru,Fixed Deposit,Loan Repayment,Car Loan,73191.06,Pending
TXN002327,2024-08-22,CUS0164,SME,Penang,Fixed Deposit,Payment,E-wallet Top Up,4438.58,Completed
TXN002328,2024-09-13,CUS0020,Retail,Petaling Jaya,Personal Loan,Withdrawal,Cash Withdrawal,16238.07,Completed
TXN002329,2024-09-19,CUS0194,Retail,Johor Bahru,Savings Account,Loan Repayment,Car Loan,3994.92,Completed
TXN002330,2024-12-01,CUS0176,SME,Petaling Jaya,Personal Loan,Withdrawal,Cash Withdrawal,43324.64,Completed
TXN002331,2024-12-03,CUS0130,SME,Petaling Jaya,Fixed Deposit,Withdrawal,Cash Withdrawal,503.56,Pending
TXN002332,2024-09-04,CUS0135,Retail,Petaling Jaya,Credit Card,Deposit,Online Transfer In,286.13,Pending
TXN002333,2024-04-02,CUS0133,Wealth Management,Kuala Lumpur,Personal Loan,Loan Repayment,Personal Loan,49193.54,Completed
TXN002334,2024-09-26,CUS0043,SME,Johor Bahru,Fixed Deposit,Loan Repayment,Personal Loan,1984.6,Completed
TXN002335,2024-10-24,CUS0026,Wealth Management,Petaling Jaya,Fixed Deposit,Transfer,Interbank Transfer,5082.8,Completed
TXN002336,2024-01-24,CUS0052,SME,Petaling Jaya,Savings Account,Payment,Bill Payment,1352.34,Completed
TXN002337,2024-02-19,CUS0086,SME,Johor Bahru,Savings Account,Withdrawal,ATM Withdrawal,1885.08,Completed
TXN002338,2024-04-28,CUS0191,Wealth Management,Kuala Lumpur,Current Account,Payment,Merchant Payment,703.75,Completed
TXN002339,2024-08-03,CUS0200,SME,Johor Bahru,Savings Account,Withdrawal,Cash Withdrawal,1629.17,Completed
TXN002340,2024-01-20,CUS0135,Retail,Petaling Jaya,Savings Account,Transfer,IBG Transfer,206.15,Completed
TXN002341,2024-11-19,CUS0009,Retail,Johor Bahru,Savings Account,Transfer,Interbank Transfer,2005.45,Pending
TXN002342,2024-12-23,CUS0158,Wealth Management,Penang,Credit Card,Transfer,IBG Transfer,1943.92,Completed
TXN002343,2024-04-12,CUS0058,Wealth Management,Petaling Jaya,Current Account,Loan Repayment,Personal Loan,7083.97,Completed
TXN002344,2024-05-26,CUS0109,Retail,Ipoh,Current Account,Payment,E-wallet Top Up,1489.85,Completed
TXN002345,2024-09-27,CUS0154,Retail,Ipoh,Current Account,Withdrawal,Cash Withdrawal,178.04,Completed
TXN002346,2024-12-08,CUS0136,SME,Kuala Lumpur,Savings Account,Deposit,Online Transfer In,637.69,Completed
TXN002347,2024-07-03,CUS0028,Wealth Management,Ipoh,Credit Card,Withdrawal,ATM Withdrawal,13674.72,Completed
TXN002348,2024-04-04,CUS0060,SME,Ipoh,Personal Loan,Deposit,Cash Deposit,87826.35,Completed
TXN002349,2024-09-13,CUS0194,Retail,Johor Bahru,Fixed Deposit,Withdrawal,Cash Withdrawal,85.79,Completed
TXN002350,2024-02-04,CUS0049,Wealth Management,Petaling Jaya,Credit Card,Loan Repayment,Home Loan,3511.96,Completed
TXN002351,2024-10-18,CUS0174,SME,Johor Bahru,Savings Account,Payment,Bill Payment,3616.54,Completed
TXN002352,2024-02-21,CUS0125,Retail,Penang,Savings Account,Loan Repayment,Car Loan,1071.51,Completed
TXN002353,2024-10-03,CUS0103,SME,Penang,Fixed Deposit,Deposit,Online Transfer In,71571.82,Completed
TXN002354,2024-07-18,CUS0089,SME,Penang,Fixed Deposit,Transfer,DuitNow Transfer,1024.85,Completed
TXN002355,2024-02-08,CUS0045,Wealth Management,Kuala Lumpur,Personal Loan,Withdrawal,Cash Withdrawal,39140.49,Completed
TXN002356,2024-09-13,CUS0174,SME,Johor Bahru,Fixed Deposit,Loan Repayment,Personal Loan,304.9,Completed
TXN002357,2024-12-23,CUS0142,SME,Petaling Jaya,Savings Account,Deposit,Online Transfer In,342.55,Completed
TXN002358,2024-01-16,CUS0081,Retail,Johor Bahru,Savings Account,Transfer,Interbank Transfer,319.59,Completed
TXN002359,2024-06-20,CUS0085,Retail,Petaling Jaya,Savings Account,Transfer,IBG Transfer,1053.91,Completed
TXN002360,2024-06-17,CUS0138,Wealth Management,Petaling Jaya,Savings Account,Loan Repayment,Personal Loan,685.13,Completed
TXN002361,2024-11-08,CUS0118,Wealth Management,Ipoh,Savings Account,Deposit,Online Transfer In,8004.01,Completed
TXN002362,2024-11-02,CUS0049,Wealth Management,Petaling Jaya,Personal Loan,Deposit,Cash Deposit,13585.6,Pending
TXN002363,2024-03-07,CUS0175,Wealth Management,Johor Bahru,Fixed Deposit,Loan Repayment,Car Loan,48.58,Completed
TXN002364,2024-09-11,CUS0161,SME,Johor Bahru,Personal Loan,Deposit,Salary Credit,382.34,Completed
TXN002365,2024-09-01,CUS0133,Wealth Management,Kuala Lumpur,Fixed Deposit,Transfer,DuitNow Transfer,22929.27,Completed
TXN002366,2024-01-29,CUS0179,Wealth Management,Ipoh,Savings Account,Withdrawal,ATM Withdrawal,20540.49,Completed
TXN002367,2024-12-15,CUS0184,SME,Ipoh,Savings Account,Withdrawal,Cash Withdrawal,461.26,Completed
TXN002368,2024-07-12,CUS0140,Retail,Johor Bahru,Current Account,Deposit,Cash Deposit,1931.89,Completed
TXN002369,2024-03-11,CUS0020,Retail,Petaling Jaya,Savings Account,Payment,E-wallet Top Up,1934.0,Completed
TXN002370,2024-06-29,CUS0006,Retail,Kuala Lumpur,Current Account,Loan Repayment,Car Loan,235.61,Completed
TXN002371,2024-04-28,CUS0152,SME,Ipoh,Savings Account,Deposit,Salary Credit,4084.33,Completed
TXN002372,2024-10-01,CUS0003,Retail,Petaling Jaya,Personal Loan,Withdrawal,Cash Withdrawal,163.89,Completed
TXN002373,2024-05-07,CUS0179,Wealth Management,Ipoh,Savings Account,Deposit,Online Transfer In,360750.93,Completed
TXN002374,2024-04-02,CUS0127,Wealth Management,Kuala Lumpur,Fixed Deposit,Withdrawal,Cash Withdrawal,82003.21,Completed
TXN002375,2024-12-01,CUS0096,Retail,Ipoh,Current Account,Transfer,Interbank Transfer,388.66,Failed
TXN002376,2024-09-02,CUS0044,Wealth Management,Penang,Savings Account,Withdrawal,Cash Withdrawal,6084.32,Completed
TXN002377,2024-10-05,CUS0192,Retail,Petaling Jaya,Current Account,Deposit,Cash Deposit,207.35,Completed
TXN002378,2024-08-15,CUS0193,Wealth Management,Petaling Jaya,Fixed Deposit,Transfer,IBG Transfer,5819.07,Pending
TXN002379,2024-11-30,CUS0040,SME,Kuala Lumpur,Current Account,Loan Repayment,Car Loan,818.79,Completed
TXN002380,2024-12-23,CUS0071,SME,Johor Bahru,Personal Loan,Transfer,DuitNow Transfer,1139.66,Completed
TXN002381,2024-07-29,CUS0136,SME,Kuala Lumpur,Personal Loan,Deposit,Cash Deposit,321.84,Completed
TXN002382,2024-03-11,CUS0122,SME,Penang,Personal Loan,Deposit,Salary Credit,5384.89,Completed
TXN002383,2024-03-03,CUS0075,Wealth Management,Johor Bahru,Fixed Deposit,Loan Repayment,Home Loan,7652.19,Completed
TXN002384,2024-04-30,CUS0013,Retail,Johor Bahru,Credit Card,Withdrawal,ATM Withdrawal,338.78,Completed
TXN002385,2024-01-11,CUS0054,SME,Kuala Lumpur,Credit Card,Payment,Bill Payment,4839.23,Completed
TXN002386,2024-10-28,CUS0030,Retail,Kuala Lumpur,Credit Card,Transfer,DuitNow Transfer,1271.74,Completed
TXN002387,2024-05-22,CUS0123,Retail,Johor Bahru,Personal Loan,Deposit,Salary Credit,3381.16,Completed
TXN002388,2024-07-15,CUS0105,SME,Johor Bahru,Credit Card,Deposit,Cash Deposit,1632.33,Completed
TXN002389,2024-04-04,CUS0198,Wealth Management,Johor Bahru,Credit Card,Withdrawal,Cash Withdrawal,4674.51,Completed
TXN002390,2024-10-04,CUS0159,SME,Johor Bahru,Fixed Deposit,Transfer,IBG Transfer,3793.84,Pending
TXN002391,2024-05-14,CUS0046,Wealth Management,Penang,Personal Loan,Loan Repayment,Car Loan,1314.41,Completed
TXN002392,2024-11-14,CUS0069,Retail,Kuala Lumpur,Credit Card,Deposit,Cash Deposit,675.23,Completed
TXN002393,2024-10-10,CUS0012,Retail,Penang,Credit Card,Deposit,Salary Credit,1842.24,Pending
TXN002394,2024-08-25,CUS0180,Retail,Ipoh,Credit Card,Transfer,Interbank Transfer,244.41,Completed
TXN002395,2024-05-13,CUS0092,Retail,Kuala Lumpur,Current Account,Loan Repayment,Personal Loan,669.92,Pending
TXN002396,2024-05-01,CUS0054,SME,Kuala Lumpur,Current Account,Payment,E-wallet Top Up,1752.21,Pending
TXN002397,2024-05-20,CUS0063,Wealth Management,Penang,Savings Account,Transfer,Interbank Transfer,24339.45,Failed
TXN002398,2024-06-21,CUS0015,Retail,Johor Bahru,Personal Loan,Loan Repayment,Car Loan,204.33,Completed
TXN002399,2024-07-04,CUS0185,Retail,Johor Bahru,Fixed Deposit,Loan Repayment,Car Loan,743.54,Completed
TXN002400,2024-03-04,CUS0023,SME,Penang,Fixed Deposit,Loan Repayment,Home Loan,511.67,Completed
TXN002401,2024-04-01,CUS0084,Retail,Ipoh,Credit Card,Transfer,DuitNow Transfer,331.27,Completed
TXN002402,2024-08-26,CUS0141,Retail,Johor Bahru,Savings Account,Payment,Bill Payment,383.8,Pending
TXN002403,2024-10-11,CUS0024,Wealth Management,Penang,Current Account,Payment,E-wallet Top Up,587.3,Completed
TXN002404,2024-05-21,CUS0111,SME,Kuala Lumpur,Personal Loan,Loan Repayment,Home Loan,437.65,Completed
TXN002405,2024-04-02,CUS0021,SME,Penang,Fixed Deposit,Deposit,Cash Deposit,6553.49,Completed
TXN002406,2024-09-10,CUS0030,Retail,Kuala Lumpur,Current Account,Transfer,DuitNow Transfer,162.07,Completed
TXN002407,2024-11-12,CUS0110,Wealth Management,Penang,Savings Account,Withdrawal,ATM Withdrawal,4720.66,Completed
TXN002408,2024-12-16,CUS0047,SME,Johor Bahru,Personal Loan,Deposit,Salary Credit,1338.53,Completed
TXN002409,2024-01-22,CUS0063,Wealth Management,Penang,Personal Loan,Loan Repayment,Car Loan,1821.92,Completed
TXN002410,2024-05-12,CUS0061,Retail,Ipoh,Fixed Deposit,Deposit,Online Transfer In,3347.83,Completed
TXN002411,2024-01-23,CUS0142,SME,Petaling Jaya,Personal Loan,Transfer,Interbank Transfer,5033.26,Completed
TXN002412,2024-09-16,CUS0192,Retail,Petaling Jaya,Credit Card,Deposit,Salary Credit,3068.6,Completed
TXN002413,2024-04-14,CUS0148,Retail,Ipoh,Fixed Deposit,Deposit,Salary Credit,121.48,Completed
TXN002414,2024-11-24,CUS0120,Wealth Management,Penang,Credit Card,Payment,Bill Payment,5035.67,Completed
TXN002415,2024-06-16,CUS0091,Retail,Petaling Jaya,Personal Loan,Withdrawal,ATM Withdrawal,1093.88,Completed
TXN002416,2024-11-29,CUS0129,SME,Ipoh,Fixed Deposit,Transfer,DuitNow Transfer,3142.19,Completed
TXN002417,2024-01-16,CUS0041,Retail,Petaling Jaya,Current Account,Transfer,Interbank Transfer,495.98,Completed
TXN002418,2024-10-29,CUS0053,Retail,Ipoh,Savings Account,Transfer,IBG Transfer,90.22,Completed
TXN002419,2024-09-18,CUS0184,SME,Ipoh,Personal Loan,Withdrawal,Cash Withdrawal,25641.82,Completed
TXN002420,2024-07-12,CUS0030,Retail,Kuala Lumpur,Personal Loan,Transfer,IBG Transfer,294.47,Completed
TXN002421,2024-11-28,CUS0174,SME,Johor Bahru,Savings Account,Withdrawal,Cash Withdrawal,5623.48,Pending
TXN002422,2024-10-02,CUS0062,Wealth Management,Penang,Savings Account,Withdrawal,Cash Withdrawal,767.71,Completed
TXN002423,2024-11-06,CUS0151,Wealth Management,Ipoh,Credit Card,Loan Repayment,Home Loan,69142.39,Completed
TXN002424,2024-06-11,CUS0041,Retail,Petaling Jaya,Fixed Deposit,Loan Repayment,Car Loan,476.55,Completed
TXN002425,2024-05-04,CUS0066,SME,Kuala Lumpur,Fixed Deposit,Loan Repayment,Car Loan,19362.43,Completed
TXN002426,2024-08-21,CUS0001,Wealth Management,Kuala Lumpur,Fixed Deposit,Transfer,IBG Transfer,2387.74,Completed
TXN002427,2024-05-03,CUS0190,SME,Penang,Credit Card,Deposit,Online Transfer In,661.95,Completed
TXN002428,2024-02-10,CUS0133,Wealth Management,Kuala Lumpur,Fixed Deposit,Payment,Merchant Payment,692.27,Completed
TXN002429,2024-11-30,CUS0120,Wealth Management,Penang,Credit Card,Deposit,Cash Deposit,28742.71,Completed
TXN002430,2024-04-27,CUS0190,SME,Penang,Personal Loan,Payment,Merchant Payment,1622.99,Completed
TXN002431,2024-07-27,CUS0093,Wealth Management,Penang,Personal Loan,Withdrawal,ATM Withdrawal,529.23,Completed
TXN002432,2024-05-26,CUS0163,SME,Ipoh,Fixed Deposit,Loan Repayment,Car Loan,20542.48,Completed
TXN002433,2024-08-03,CUS0057,Retail,Johor Bahru,Personal Loan,Deposit,Cash Deposit,1910.94,Failed
TXN002434,2024-11-19,CUS0177,Wealth Management,Kuala Lumpur,Current Account,Loan Repayment,Car Loan,16705.19,Completed
TXN002435,2024-03-26,CUS0068,Retail,Kuala Lumpur,Savings Account,Payment,Bill Payment,13.59,Completed
TXN002436,2024-08-28,CUS0067,Wealth Management,Petaling Jaya,Savings Account,Loan Repayment,Personal Loan,1053.41,Completed
TXN002437,2024-01-13,CUS0136,SME,Kuala Lumpur,Current Account,Deposit,Cash Deposit,155.0,Failed
TXN002438,2024-08-04,CUS0070,Retail,Ipoh,Fixed Deposit,Withdrawal,Cash Withdrawal,2828.31,Completed
TXN002439,2024-12-30,CUS0126,Wealth Management,Johor Bahru,Fixed Deposit,Loan Repayment,Home Loan,3781.74,Completed
TXN002440,2024-11-07,CUS0034,Wealth Management,Johor Bahru,Personal Loan,Transfer,Interbank Transfer,17348.57,Completed
TXN002441,2024-06-30,CUS0111,SME,Kuala Lumpur,Credit Card,Deposit,Salary Credit,3060.23,Pending
TXN002442,2024-08-11,CUS0016,SME,Kuala Lumpur,Fixed Deposit,Payment,E-wallet Top Up,473.73,Completed
TXN002443,2024-10-28,CUS0027,SME,Johor Bahru,Personal Loan,Withdrawal,ATM Withdrawal,6130.24,Completed
TXN002444,2024-10-30,CUS0040,SME,Kuala Lumpur,Fixed Deposit,Deposit,Online Transfer In,1470.17,Completed
TXN002445,2024-06-13,CUS0062,Wealth Management,Penang,Credit Card,Payment,Merchant Payment,5490.7,Completed
TXN002446,2024-02-19,CUS0082,SME,Johor Bahru,Current Account,Loan Repayment,Car Loan,4191.5,Completed
TXN002447,2024-10-15,CUS0058,Wealth Management,Petaling Jaya,Personal Loan,Transfer,IBG Transfer,922.39,Completed
TXN002448,2024-08-06,CUS0136,SME,Kuala Lumpur,Fixed Deposit,Loan Repayment,Personal Loan,5682.74,Completed
TXN002449,2024-03-14,CUS0164,SME,Penang,Savings Account,Transfer,IBG Transfer,391.88,Completed
TXN002450,2024-09-22,CUS0076,SME,Johor Bahru,Fixed Deposit,Withdrawal,Cash Withdrawal,4708.87,Completed
TXN002451,2024-02-20,CUS0181,Retail,Johor Bahru,Fixed Deposit,Loan Repayment,Car Loan,751.57,Completed
TXN002452,2024-05-20,CUS0166,SME,Johor Bahru,Credit Card,Deposit,Cash Deposit,10058.18,Completed
TXN002453,2024-05-12,CUS0038,Wealth Management,Johor Bahru,Personal Loan,Withdrawal,Cash Withdrawal,2386.23,Completed
TXN002454,2024-03-13,CUS0022,Wealth Management,Penang,Savings Account,Withdrawal,Cash Withdrawal,415.84,Completed
TXN002455,2024-01-15,CUS0165,SME,Ipoh,Personal Loan,Loan Repayment,Home Loan,1069.08,Pending
TXN002456,2024-04-09,CUS0014,SME,Penang,Savings Account,Loan Repayment,Personal Loan,558.32,Completed
TXN002457,2024-04-14,CUS0062,Wealth Management,Penang,Fixed Deposit,Deposit,Cash Deposit,1616.36,Pending
TXN002458,2024-08-15,CUS0149,Retail,Kuala Lumpur,Personal Loan,Loan Repayment,Car Loan,412.38,Completed
TXN002459,2024-02-26,CUS0085,Retail,Petaling Jaya,Savings Account,Payment,Merchant Payment,2411.55,Completed
TXN002460,2024-05-14,CUS0045,Wealth Management,Kuala Lumpur,Savings Account,Payment,Merchant Payment,837.1,Completed
TXN002461,2024-12-08,CUS0171,Retail,Petaling Jaya,Savings Account,Transfer,Interbank Transfer,13310.76,Pending
TXN002462,2024-04-23,CUS0170,Retail,Petaling Jaya,Savings Account,Deposit,Online Transfer In,271.44,Completed
TXN002463,2024-05-21,CUS0054,SME,Kuala Lumpur,Credit Card,Loan Repayment,Car Loan,1015.33,Completed
TXN002464,2024-02-07,CUS0161,SME,Johor Bahru,Fixed Deposit,Loan Repayment,Personal Loan,101.51,Completed
TXN002465,2024-02-21,CUS0062,Wealth Management,Penang,Personal Loan,Deposit,Cash Deposit,1784.47,Completed
TXN002466,2024-11-16,CUS0019,Retail,Petaling Jaya,Savings Account,Loan Repayment,Personal Loan,879.21,Pending
TXN002467,2024-03-11,CUS0197,SME,Johor Bahru,Personal Loan,Deposit,Salary Credit,5117.78,Completed
TXN002468,2024-05-15,CUS0055,SME,Penang,Credit Card,Withdrawal,ATM Withdrawal,252.39,Completed
TXN002469,2024-05-24,CUS0155,SME,Johor Bahru,Current Account,Withdrawal,Cash Withdrawal,49366.28,Completed
TXN002470,2024-04-19,CUS0098,Wealth Management,Petaling Jaya,Savings Account,Deposit,Online Transfer In,8007.09,Completed
TXN002471,2024-11-08,CUS0118,Wealth Management,Ipoh,Current Account,Payment,E-wallet Top Up,3814.28,Completed
TXN002472,2024-12-18,CUS0002,Wealth Management,Penang,Fixed Deposit,Deposit,Cash Deposit,1670.53,Completed
TXN002473,2024-11-22,CUS0029,Wealth Management,Penang,Fixed Deposit,Loan Repayment,Home Loan,3005.68,Completed
TXN002474,2024-04-28,CUS0009,Retail,Johor Bahru,Fixed Deposit,Withdrawal,Cash Withdrawal,23792.47,Completed
TXN002475,2024-07-19,CUS0050,Retail,Penang,Personal Loan,Payment,E-wallet Top Up,1479.09,Completed
TXN002476,2024-02-19,CUS0097,Retail,Kuala Lumpur,Current Account,Payment,Merchant Payment,48.68,Completed
TXN002477,2024-08-16,CUS0123,Retail,Johor Bahru,Fixed Deposit,Transfer,DuitNow Transfer,893.75,Completed
TXN002478,2024-03-31,CUS0164,SME,Penang,Credit Card,Payment,Bill Payment,72423.06,Pending
TXN002479,2024-12-22,CUS0115,Wealth Management,Ipoh,Credit Card,Deposit,Cash Deposit,8525.86,Completed
TXN002480,2024-11-03,CUS0025,Wealth Management,Petaling Jaya,Credit Card,Payment,Merchant Payment,428.44,Completed
TXN002481,2024-05-17,CUS0009,Retail,Johor Bahru,Personal Loan,Deposit,Cash Deposit,4988.46,Completed
